Latitude,Longitude,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
45.4375,-122.0625,175.54,199.04,244.69,289.84,46.04,43.91,4.67,23.22,92.17,171.51,274.48,442.81
45.4375,-121.2292,46.45,20.23,32.16,44.69,9.63,0.99,0.72,4.19,24.48,20.72,47.14,94.06
45.4375,-120.3958,20.5,10.94,25.51,36.55,19.61,3.96,1.86,3.06,19.86,17.53,27.42,44.42
45.4375,-119.5625,16.29,14.99,30.21,35.81,31.47,4.78,1.21,14.06,32.48,45.82,34.92,42.27
45.4375,-118.7292,23.81,32.27,70.15,72.52,21.56,17.98,0.27,31.25,31.39,56.71,54.93,61.49
45.4375,-117.8958,23.66,40.08,83.93,70.21,21.97,21.8,0.32,30.28,25.48,45.85,77.49,87.29
45.4375,-117.0625,17.53,21.61,50.09,51.39,48.68,35.57,2.45,56.86,39.01,33.26,35.46,32.11
45.4375,-116.2292,32.56,33.3,99.92,74.34,76.74,71.02,1.86,91.74,18.95,43.55,45.55,37.29
45.4375,-115.3958,41.36,39.16,66.26,60.17,45.63,83.58,3.69,54.78,43.09,27.49,55.35,45.32
45.4375,-114.5625,43.27,38.96,86.22,41.36,69.16,107.25,4.35,54.58,43.26,28.09,56.08,66.68
45.4375,-113.7292,83.36,57.92,159.52,73.16,82.92,133.93,11.33,73.79,50.53,31.43,71.57,96.77
45.4375,-112.8958,30.89,25.73,81.4,45.81,62.47,95.74,11.93,69.82,59.39,14.4,20.69,14.44
45.4375,-112.0625,31.76,31.42,76.07,41.47,61.14,135.03,14.4,101.08,56.76,37.91,15.42,20.22
45.4375,-111.2292,30.4,23.77,53.46,34.42,35.4,143.21,31.04,76.33,53.06,55.8,10.7,17.9
45.4375,-110.3958,45.86,65.77,94.36,55.99,50.74,179.16,48.08,121.32,104.88,124.08,28.82,32.23
45.4375,-109.5625,12.16,21.65,34.74,27.15,72.76,179.89,44.69,52.1,44.77,73.88,7.87,4.61
45.4375,-108.7292,11.61,33.63,38.11,19.48,62.35,163.65,36.19,27.3,33.43,71.34,4.58,2.76
45.4375,-107.8958,15.07,24.41,30.74,15.56,64.79,120.57,18.68,16.56,62.94,84.19,2.22,8.29
45.4375,-107.0625,16.65,47.94,32.57,17.61,115.55,120.93,38.08,18.14,70.16,67.02,0.85,14.61
45.4375,-106.2292,25.19,28.34,20.9,20.03,91.17,111.92,35.41,25.27,103.16,51.26,3.74,7.99
45.4375,-105.3958,13.21,18.18,19.12,6.28,74.88,94.09,33.8,21.58,45.92,39.83,1.17,1.94
45.4375,-104.5625,10.53,13.61,25.01,3.37,53.7,118.69,34.98,41.88,54.7,34.97,3.73,1.74
45.4375,-103.7292,5.82,12.57,18.48,3.66,72.7,140.53,27.53,61.15,41.23,25.02,2.17,1.01
45.4375,-102.8958,3.87,11.37,22.0,8.37,113.37,118.82,31.85,66.84,61.97,29.84,1.53,4.04
45.4375,-102.0625,4.72,12.3,26.18,14.34,102.37,144.88,28.95,104.13,53.33,25.42,2.33,19.31
45.4375,-101.2292,3.79,14.39,32.55,14.26,113.17,115.92,26.85,135.2,50.83,24.84,1.89,22.52
45.4375,-100.3958,4.15,12.69,28.46,39.74,70.41,152.67,62.04,93.82,75.44,16.13,5.76,22.61
45.4375,-99.5208,6.51,11.18,34.02,44.29,70.16,136.3,50.9,131.11,66.79,20.42,5.69,30.37
45.4375,-98.6875,10.28,16.37,52.4,48.55,53.33,100.91,45.03,136.33,69.97,33.3,7.35,34.48
45.4375,-97.8542,5.73,21.13,40.86,62.46,33.91,76.58,32.62,153.87,55.16,43.02,5.55,40.43
45.4375,-97.0208,6.79,19.27,54.9,60.84,33.57,60.59,33.93,159.48,67.75,80.2,4.12,64.98
45.4375,-96.1875,8.63,13.88,30.36,41.23,22.11,62.91,46.98,127.05,70.72,93.61,5.51,72.68
45.4375,-95.3542,17.85,20.96,30.99,45.51,21.7,61.43,58.03,73.69,52.74,92.17,2.15,81.13
45.4375,-94.5208,44.42,34.12,53.66,93.75,17.43,46.54,61.35,54.64,36.74,75.08,0.84,86.7
45.4375,-93.6875,28.0,50.01,52.38,96.01,14.1,16.39,64.07,67.08,69.02,81.08,2.04,79.86
45.4375,-92.8542,43.88,55.31,65.38,126.65,22.04,30.08,81.36,46.12,96.94,109.28,1.41,68.75
45.4375,-92.0208,52.95,55.66,69.08,98.46,16.79,57.23,57.59,37.24,166.74,89.0,3.57,60.25
45.4375,-91.1875,44.86,49.21,60.82,159.23,23.25,32.56,88.32,63.76,97.93,106.63,3.24,51.47
45.4375,-90.3542,40.9,57.39,58.93,129.0,31.7,65.16,78.28,49.66,78.65,117.55,12.14,22.18
45.4375,-89.5208,41.65,48.78,59.54,118.58,35.4,54.3,80.93,45.45,73.48,112.52,13.5,19.84
45.4375,-88.6875,41.0,60.47,58.07,127.26,49.19,41.44,114.97,50.51,73.43,122.18,14.04,23.44
45.4375,-87.8542,38.77,47.25,51.49,107.41,60.99,42.74,118.44,73.52,42.92,100.42,11.21,24.82
45.4375,-84.6875,49.48,41.11,40.9,98.67,62.68,43.91,73.74,58.31,51.51,145.36,47.34,36.08
45.4375,-83.8542,62.81,53.14,46.51,104.97,47.39,43.17,116.22,79.06,29.89,100.9,40.32,38.51
45.4375,-69.8125,118.88,37.48,55.41,71.51,98.04,233.06,139.89,154.32,118.55,144.52,59.29,150.85
45.4375,-68.9792,138.3,39.02,58.54,78.17,104.44,197.86,141.15,167.47,138.29,146.34,72.77,168.67
45.4375,-68.1459,145.9,34.37,52.61,52.05,78.84,150.56,119.75,135.01,181.19,143.73,62.44,155.32
45.4792,-123.8125,227.71,230.84,298.62,309.45,19.37,15.21,6.97,25.64,87.93,164.62,258.94,426.3
45.4792,-122.9792,94.06,73.01,119.4,129.07,18.67,10.19,1.18,12.22,73.89,66.95,108.33,207.89
45.4792,-122.1458,180.79,204.91,246.87,292.36,41.57,42.37,4.13,19.48,82.14,161.48,273.51,446.55
45.4792,-121.3125,67.96,35.18,58.79,69.92,13.47,1.82,0.76,5.49,40.65,32.95,84.2,144.73
45.4792,-120.4792,22.69,12.19,27.57,40.48,16.86,3.91,1.45,2.76,19.22,17.18,28.97,48.97
45.4792,-119.6458,14.32,11.52,23.28,28.78,26.07,3.95,1.84,9.84,25.45,35.62,29.48,38.73
45.4792,-118.8125,12.0,19.07,46.02,51.71,17.08,13.41,0.29,21.43,23.25,37.5,35.46,36.58
45.4792,-117.9792,17.7,30.48,55.98,52.79,12.44,19.4,0.87,26.29,23.09,36.68,52.15,59.73
45.4792,-117.1458,14.07,17.64,46.34,51.03,43.83,33.27,2.46,47.71,39.61,33.73,33.75,30.66
45.4792,-116.3125,15.53,17.18,64.15,55.24,70.07,53.36,1.88,78.95,11.94,30.95,25.21,18.43
45.4792,-115.4792,55.73,53.84,93.37,82.38,57.16,93.66,4.14,63.45,46.22,35.1,71.47,61.92
45.4792,-114.6458,81.62,76.83,151.12,76.95,98.3,129.16,3.68,63.79,55.33,43.84,104.57,122.32
45.4792,-113.8125,47.28,34.09,98.44,46.09,62.68,112.79,11.11,59.8,38.12,19.78,41.67,60.2
45.4792,-112.9792,64.22,55.53,165.56,88.39,96.78,146.96,15.93,89.43,83.73,30.0,51.83,43.32
45.4792,-112.1458,19.13,17.77,47.59,27.29,46.31,112.95,14.01,87.68,48.59,23.77,8.19,9.85
45.4792,-111.3125,30.1,19.9,55.37,35.44,41.93,135.41,26.17,70.72,52.31,51.78,7.79,16.33
45.4792,-110.4792,57.83,68.18,94.87,46.65,70.09,194.38,45.23,103.99,100.74,118.8,23.02,40.2
45.4792,-109.6458,12.07,24.32,35.56,30.01,68.98,170.94,43.01,54.98,44.7,75.13,8.39,5.3
45.4792,-108.8125,10.27,24.22,30.6,17.54,57.31,153.33,31.66,23.48,27.02,58.78,3.28,2.52
45.4792,-107.9792,13.18,20.2,27.61,14.19,58.5,119.43,17.36,16.46,54.77,72.8,1.93,7.27
45.4792,-107.1458,14.87,45.48,31.45,19.97,113.57,124.47,33.26,17.29,64.69,68.62,1.09,14.03
45.4792,-106.3125,17.56,22.38,18.74,17.15,94.59,105.52,33.51,25.98,87.93,46.14,2.84,7.66
45.4792,-105.4792,13.9,19.22,18.75,8.71,76.54,95.87,33.26,24.62,54.91,41.87,1.68,2.3
45.4792,-104.6458,11.27,14.99,25.47,3.34,54.72,117.63,34.14,38.98,49.68,38.1,3.51,2.07
45.4792,-103.8125,5.42,11.68,17.76,3.3,67.63,136.75,27.8,56.92,38.95,25.31,2.04,1.04
45.4792,-102.9792,4.47,12.31,23.05,6.67,104.95,124.99,29.88,66.75,62.53,30.67,1.45,3.08
45.4792,-102.1458,4.88,11.33,24.71,12.29,108.07,134.13,31.57,95.53,59.14,27.71,2.07,17.48
45.4792,-101.3125,4.03,13.21,30.01,14.74,102.21,116.12,29.04,132.58,48.2,26.41,1.97,23.42
45.4792,-100.4792,3.7,12.34,27.38,38.18,71.48,153.55,57.31,91.23,75.29,14.44,5.25,23.14
45.4792,-99.5625,6.44,10.84,33.43,43.16,69.81,136.98,52.12,130.1,68.18,17.88,5.57,29.58
45.4792,-98.7292,10.57,15.85,52.18,48.38,54.55,102.68,44.99,132.86,68.54,32.1,7.64,31.74
45.4792,-97.8958,6.07,19.77,39.54,61.35,37.48,84.69,31.87,143.82,56.43,40.29,5.96,39.1
45.4792,-97.0625,6.8,20.03,57.14,62.31,33.37,66.75,34.95,159.8,67.99,76.88,4.47,66.22
45.4792,-96.2292,8.41,14.21,33.3,43.14,22.62,63.21,48.33,129.3,72.48,90.56,5.92,71.93
45.4792,-95.3958,15.25,20.58,29.5,45.14,21.62,62.98,60.25,77.13,57.41,89.87,2.39,80.77
45.4792,-94.5625,43.99,31.64,51.11,92.15,18.4,50.38,59.01,58.94,37.53,81.54,0.93,86.41
45.4792,-93.7292,26.64,48.4,51.82,105.05,15.37,20.08,58.92,74.93,73.47,87.89,2.12,80.97
45.4792,-92.8958,40.18,55.5,64.66,119.79,20.23,32.66,75.31,44.89,92.17,105.84,1.35,69.35
45.4792,-92.0625,53.27,56.43,73.74,104.36,17.36,59.34,60.31,35.99,170.11,94.75,4.55,61.22
45.4792,-91.2292,45.51,49.72,61.92,156.18,22.81,32.45,84.28,64.71,99.36,102.12,3.82,52.98
45.4792,-90.3958,42.19,54.38,56.5,122.64,28.83,52.84,79.17,49.69,72.34,109.71,10.82,22.18
45.4792,-89.5625,42.25,46.07,58.37,114.49,34.7,53.74,78.48,45.58,72.83,110.4,13.67,19.55
45.4792,-88.7292,40.1,60.57,59.56,127.63,47.39,41.61,110.96,49.15,74.92,119.81,13.62,22.57
45.4792,-87.8958,40.83,46.08,51.83,110.65,57.85,41.81,122.28,71.89,45.4,93.55,10.92,22.8
45.4792,-84.8542,51.57,40.71,42.05,95.67,68.05,39.8,75.4,62.45,56.14,156.23,52.03,41.52
45.4792,-84.0208,63.07,49.57,40.87,105.08,56.11,42.7,99.91,67.4,33.54,114.75,43.61,35.07
45.4792,-69.9792,122.89,40.29,56.64,66.57,100.68,233.5,147.8,168.14,121.9,148.77,58.36,148.24
45.4792,-69.1459,145.02,42.81,61.4,85.5,107.81,220.93,147.2,172.89,135.95,160.52,76.08,180.13
45.4792,-68.3125,136.04,33.41,53.64,54.97,80.72,161.13,121.49,142.55,165.58,125.08,65.49,149.94
45.5208,-123.8542,211.48,214.75,262.97,291.12,22.95,11.89,9.53,26.15,88.98,158.39,270.07,423.41
45.5208,-123.0208,101.37,77.31,123.54,125.45,19.18,8.8,1.34,13.13,71.85,65.18,110.1,220.49
45.5208,-122.1875,169.75,167.73,228.17,276.97,39.15,40.52,3.3,19.84,78.14,146.24,259.87,410.63
45.5208,-121.3542,68.85,41.46,64.99,71.92,12.18,2.65,0.9,5.55,43.31,35.01,87.82,150.36
45.5208,-120.5208,21.88,11.64,25.73,33.92,15.41,3.76,1.48,2.92,19.8,16.96,29.04,45.66
45.5208,-119.6875,14.5,10.09,19.53,23.38,22.25,3.02,2.64,7.12,20.28,29.96,28.0,38.81
45.5208,-118.8542,12.24,18.46,41.77,49.78,16.6,11.62,0.34,18.54,23.65,36.73,36.02,35.84
45.5208,-118.0208,27.9,44.56,66.84,61.77,11.95,20.81,1.03,27.26,26.68,44.81,58.77,80.49
45.5208,-117.1875,14.52,18.25,44.35,53.49,44.42,33.44,2.28,42.63,38.27,36.13,39.63,35.09
45.5208,-116.3542,18.83,20.63,67.46,64.98,77.79,57.3,2.44,88.96,13.76,35.54,29.28,23.36
45.5208,-115.5208,53.25,50.9,82.27,73.91,54.39,89.28,4.29,62.38,43.45,31.08,67.76,59.21
45.5208,-114.6875,65.48,61.98,108.46,62.28,83.87,113.78,2.85,58.96,46.9,36.41,86.19,94.98
45.5208,-113.8542,38.49,29.1,78.2,41.18,58.02,112.66,10.12,56.66,32.31,15.8,34.98,51.38
45.5208,-113.0208,37.97,32.99,105.45,63.1,82.68,132.73,14.33,79.38,66.48,25.47,34.48,28.57
45.5208,-112.1875,25.48,21.89,55.27,30.21,47.47,119.2,15.11,91.86,53.13,25.13,9.49,11.99
45.5208,-111.3542,36.42,20.83,62.89,37.91,48.28,139.56,25.61,72.53,56.31,53.82,7.18,17.79
45.5208,-110.5208,18.13,21.05,34.03,21.19,48.95,137.56,30.76,65.7,60.89,61.15,6.83,12.47
45.5208,-109.6875,12.55,23.9,38.34,29.28,63.42,166.99,39.38,53.34,45.27,70.73,8.15,5.33
45.5208,-108.8542,10.38,22.11,30.07,16.91,57.11,159.05,30.13,24.39,25.31,57.4,3.12,2.69
45.5208,-108.0208,12.19,18.02,25.65,14.26,55.53,122.5,16.39,17.17,46.24,64.42,1.75,6.83
45.5208,-107.1875,14.87,44.26,30.71,21.07,109.81,127.09,30.38,17.57,60.64,68.7,1.36,15.39
45.5208,-106.3542,16.03,21.76,19.17,16.66,101.02,106.6,33.5,26.58,86.37,47.86,2.68,8.04
45.5208,-105.5208,13.67,18.95,18.1,9.73,73.55,94.9,31.82,25.98,56.66,41.0,2.17,2.47
45.5208,-104.6875,11.34,15.82,23.89,3.57,59.09,119.28,31.94,39.03,46.73,40.26,3.47,2.32
45.5208,-103.8542,5.27,11.41,17.63,3.03,63.68,134.54,28.25,54.52,38.97,26.82,1.93,1.18
45.5208,-103.0208,5.03,13.52,24.6,5.55,98.82,132.15,28.26,66.86,64.83,31.97,1.5,2.86
45.5208,-102.1875,4.8,11.1,24.45,11.42,111.67,127.82,32.54,90.84,63.09,28.66,1.9,16.14
45.5208,-101.3542,4.04,12.65,28.58,14.93,96.8,112.68,29.6,132.36,46.73,27.18,1.96,23.19
45.5208,-100.5208,3.42,11.62,26.0,36.15,71.41,156.15,52.9,88.31,74.37,13.04,4.76,23.7
45.5208,-99.5625,6.74,10.57,33.68,41.71,68.87,138.45,53.86,124.43,70.02,16.97,5.47,29.38
45.5208,-98.7292,10.57,15.62,51.94,47.59,54.72,102.53,44.18,131.19,68.38,30.91,7.68,30.89
45.5208,-97.8958,6.33,18.99,39.18,61.68,38.06,86.57,31.45,137.27,56.25,39.54,6.2,38.02
45.5208,-97.0625,6.69,20.03,57.74,62.12,32.95,71.74,34.89,158.81,68.42,74.76,4.93,66.95
45.5208,-96.2292,8.57,15.36,34.22,45.75,22.55,60.84,51.61,129.12,75.07,88.81,6.47,72.77
45.5208,-95.3958,14.65,20.3,29.2,45.76,22.75,63.05,61.66,77.36,57.25,87.27,2.49,79.81
45.5208,-94.5625,43.88,32.16,51.7,91.46,18.88,51.59,58.34,61.41,38.2,84.82,1.02,86.45
45.5208,-93.7292,24.55,47.34,49.54,108.1,15.59,22.56,56.58,77.94,76.63,92.3,2.06,81.51
45.5208,-92.8958,39.47,54.89,63.96,114.33,19.41,35.38,72.17,44.85,92.58,102.12,1.33,68.31
45.5208,-92.0625,51.13,56.52,74.9,107.3,17.66,63.26,61.5,38.17,176.24,98.9,5.0,61.49
45.5208,-91.2292,46.52,50.29,62.49,157.9,22.84,32.03,82.66,67.64,101.18,100.0,4.91,54.32
45.5208,-90.3958,43.08,54.02,55.98,117.66,30.02,50.11,80.66,49.43,74.19,104.82,10.85,21.81
45.5208,-89.5625,43.66,45.34,59.56,114.92,34.55,54.07,77.95,46.34,71.31,109.97,14.64,19.61
45.5208,-88.7292,39.58,59.05,59.41,126.43,46.39,43.86,111.74,50.55,72.51,116.43,14.0,22.12
45.5208,-87.8958,40.76,46.05,51.85,111.43,56.19,40.91,124.34,71.54,46.78,90.9,11.02,21.88
45.5208,-84.8542,49.39,38.02,40.88,97.14,68.45,36.38,74.3,61.66,53.75,157.24,50.92,40.77
45.5208,-70.6042,86.61,38.38,43.45,59.71,81.81,172.34,157.83,126.18,119.69,132.26,45.89,145.89
45.5208,-69.7709,116.78,36.97,52.05,70.2,97.38,240.92,140.11,158.73,116.71,145.31,58.78,144.13
45.5208,-68.9375,132.69,37.47,57.57,74.76,98.81,199.08,138.46,163.49,139.84,137.52,73.68,160.15
45.5208,-68.1042,141.73,33.53,52.68,52.64,78.68,154.13,120.12,136.46,176.22,136.16,63.0,150.35
45.5625,-123.7708,231.94,234.57,298.78,341.66,31.18,10.72,11.18,32.34,109.61,185.13,324.48,497.51
45.5625,-122.9375,92.97,66.41,117.89,117.81,19.92,12.3,1.05,13.85,59.5,59.07,102.47,211.21
45.5625,-122.1042,222.5,225.74,269.36,320.15,44.05,36.68,3.92,16.1,84.61,177.94,323.57,505.25
45.5625,-121.2708,56.21,22.82,39.42,49.66,8.62,0.75,0.5,3.83,32.71,23.33,64.58,110.37
45.5625,-120.4375,18.72,9.12,20.62,25.74,13.47,3.22,1.7,2.94,16.75,14.19,24.78,40.8
45.5625,-119.6042,14.89,10.04,19.54,25.13,20.53,2.76,2.4,6.7,19.18,28.91,28.32,36.99
45.5625,-118.7708,13.66,20.17,37.82,48.21,14.15,8.38,0.28,18.35,22.2,34.64,38.03,36.74
45.5625,-117.9375,30.53,45.18,67.7,59.85,13.8,21.94,1.44,25.58,26.94,46.48,58.94,84.82
45.5625,-117.1042,23.95,29.21,63.42,63.02,51.94,36.48,2.14,50.06,36.73,42.13,63.68,56.64
45.5625,-116.2708,25.07,23.31,84.24,67.32,81.31,61.55,1.9,84.01,16.69,40.8,36.22,31.42
45.5625,-115.4375,72.46,72.52,104.49,96.52,65.2,96.23,5.4,59.87,50.39,35.66,88.14,78.11
45.5625,-114.6042,85.0,81.44,146.07,67.27,95.7,130.22,2.91,60.8,48.38,44.01,108.77,137.48
45.5625,-113.7708,48.68,37.88,98.14,57.99,71.22,132.33,10.33,60.31,34.81,19.33,43.72,63.15
45.5625,-112.9375,57.81,49.1,149.6,86.19,92.57,153.96,17.27,91.4,83.52,33.46,43.64,38.98
45.5625,-112.1042,97.2,83.1,178.83,93.16,87.96,195.45,18.36,144.63,92.24,66.79,37.64,47.52
45.5625,-111.2708,24.62,16.42,46.06,29.33,41.98,132.43,24.48,56.55,56.03,46.46,6.2,15.21
45.5625,-110.4375,55.37,56.07,80.96,41.56,73.1,202.99,43.43,94.96,91.04,104.8,19.76,33.82
45.5625,-109.6042,11.25,19.36,29.34,17.36,57.44,177.23,28.23,44.58,31.39,57.45,4.98,3.3
45.5625,-108.7708,10.48,23.51,30.87,21.15,60.61,171.7,26.1,24.75,23.14,58.85,2.55,4.16
45.5625,-107.9375,12.32,19.55,26.77,16.83,62.34,123.93,14.02,15.24,40.99,63.57,1.74,7.2
45.5625,-107.1042,14.29,42.55,30.1,20.21,112.45,127.54,33.28,18.08,62.5,67.7,1.16,15.74
45.5625,-106.2708,15.88,21.39,18.75,17.0,100.78,106.36,31.79,28.76,86.63,47.41,2.92,7.54
45.5625,-105.4375,12.89,18.72,17.21,8.29,71.71,95.88,29.57,27.35,48.74,39.39,2.03,2.5
45.5625,-104.6042,10.63,14.57,23.13,3.42,55.57,116.61,31.04,40.22,45.92,38.61,3.36,2.38
45.5625,-103.7708,5.22,12.04,18.82,2.95,64.05,138.24,26.21,53.26,41.72,27.16,1.87,1.36
45.5625,-102.9375,4.09,12.28,23.49,5.88,107.44,122.14,29.94,68.69,65.99,30.36,1.11,3.16
45.5625,-102.1042,5.26,10.52,24.97,11.33,108.43,128.96,31.99,89.92,64.24,27.99,2.21,15.46
45.5625,-101.2708,3.75,12.97,28.87,14.71,98.18,112.21,31.08,133.64,49.52,26.7,1.95,22.13
45.5625,-100.3542,4.12,12.91,28.7,38.29,69.08,154.92,62.7,91.49,77.12,14.81,5.65,23.48
45.5625,-99.5208,7.26,10.61,34.78,40.47,67.63,140.32,55.61,118.19,71.76,17.25,5.55,28.98
45.5625,-98.6875,10.46,15.21,50.19,46.65,54.56,102.83,42.51,131.34,69.35,30.03,7.55,31.35
45.5625,-97.8542,6.24,18.33,39.34,63.38,37.62,84.53,30.31,131.01,52.89,40.45,6.44,37.88
45.5625,-97.0208,6.59,19.19,57.08,60.33,32.66,76.03,34.41,154.23,70.33,73.68,5.53,66.31
45.5625,-96.1875,9.01,16.16,33.98,46.61,21.92,60.85,54.56,125.38,77.16,87.43,6.41,73.33
45.5625,-95.3542,15.47,20.21,29.82,48.13,23.52,63.69,61.35,76.11,56.5,84.77,2.61,79.7
45.5625,-94.5208,44.18,32.62,51.52,92.35,19.09,49.18,59.16,65.43,40.23,87.32,1.05,86.5
45.5625,-93.6875,25.54,47.71,50.16,115.51,16.75,26.41,53.73,80.02,79.59,94.53,2.32,81.41
45.5625,-92.8542,41.95,53.77,65.39,107.47,20.89,39.03,73.97,44.69,105.94,101.89,1.66,67.21
45.5625,-92.0208,47.11,54.21,73.63,112.4,17.2,59.23,53.87,45.29,171.57,93.96,5.02,60.45
45.5625,-91.1875,46.47,51.21,62.13,159.09,22.79,31.45,82.72,67.65,97.55,100.29,5.55,55.76
45.5625,-90.3542,42.92,51.45,53.72,109.96,30.58,48.47,79.16,51.25,71.28,101.92,12.1,21.25
45.5625,-89.5208,44.92,46.88,61.94,117.96,34.02,55.96,78.19,46.95,71.37,109.04,15.71,20.39
45.5625,-88.6875,40.39,54.3,56.24,125.77,46.07,47.79,115.27,55.79,66.13,105.72,15.36,21.58
45.5625,-87.8542,42.07,45.34,51.98,111.12,54.32,39.4,122.66,70.63,46.9,87.8,11.18,21.28
45.5625,-84.8958,48.2,36.28,39.71,95.31,65.93,33.5,71.15,59.14,50.32,149.73,50.0,39.04
45.5625,-70.6459,94.41,43.17,45.34,64.82,81.84,183.2,171.77,126.68,130.56,142.54,49.96,161.21
45.5625,-69.8125,112.86,36.43,50.11,66.56,96.31,239.68,138.47,162.83,114.58,145.48,57.3,131.26
45.5625,-68.9792,131.8,37.9,57.26,75.8,97.89,203.45,137.47,161.9,138.05,138.76,73.69,159.73
45.5625,-68.1459,135.68,32.86,52.9,53.25,79.13,158.33,119.18,139.15,168.0,126.57,64.28,146.72
45.6042,-123.8542,219.73,218.62,270.51,324.53,30.86,10.21,12.32,29.56,101.44,174.32,319.92,485.49
45.6042,-123.0208,99.43,72.9,121.99,122.48,19.2,8.87,1.65,11.91,66.46,61.29,115.28,223.18
45.6042,-122.1875,165.15,164.55,206.79,263.09,36.15,34.13,1.97,12.9,68.42,134.49,250.78,385.1
45.6042,-121.3542,72.29,36.14,63.98,73.0,11.18,1.53,0.8,5.43,46.19,35.18,91.49,149.32
45.6042,-120.5208,22.56,11.16,23.74,27.42,12.79,3.25,1.57,3.23,17.92,15.09,28.43,48.9
45.6042,-119.6875,15.17,9.19,18.09,22.01,18.79,2.42,3.11,5.25,16.46,25.72,28.15,39.19
45.6042,-118.8542,14.04,18.67,29.83,43.82,13.16,5.5,0.39,14.42,21.26,32.26,39.31,38.41
45.6042,-118.0208,48.69,70.04,99.27,82.29,16.54,27.25,1.86,31.55,34.67,61.88,80.17,118.79
45.6042,-117.1875,25.62,29.2,69.23,67.37,51.17,35.59,2.22,42.45,37.61,46.29,75.04,67.05
45.6042,-116.3542,26.05,28.0,80.0,74.18,84.23,60.18,2.79,93.11,20.99,41.0,42.3,35.23
45.6042,-115.5208,93.63,95.22,130.35,111.09,73.24,100.28,5.96,66.69,54.69,43.4,111.23,106.2
45.6042,-114.6875,60.79,56.94,94.71,55.8,76.71,110.11,2.77,56.14,44.37,34.28,82.79,89.64
45.6042,-113.8542,39.58,34.26,87.2,54.42,66.05,124.95,10.58,59.7,32.6,16.69,39.56,56.14
45.6042,-113.0208,42.31,36.76,120.28,73.53,96.59,152.16,16.83,88.23,71.64,36.07,40.44,33.37
45.6042,-112.1875,39.44,33.79,80.18,50.09,57.66,154.03,15.64,106.93,65.03,34.88,14.73,18.55
45.6042,-111.3542,27.14,15.65,55.23,34.87,51.38,131.44,22.37,53.04,56.81,43.51,5.47,16.0
45.6042,-110.5208,19.18,19.98,33.29,20.54,53.03,146.08,30.97,64.35,61.51,58.36,7.01,12.45
45.6042,-109.6875,13.16,22.06,39.37,21.99,60.11,163.06,31.44,47.05,39.75,63.86,6.38,4.28
45.6042,-108.8542,10.44,19.29,28.89,18.1,55.18,170.41,26.33,26.24,20.85,53.58,2.44,3.91
45.6042,-108.0208,11.86,20.02,27.4,17.68,61.8,137.21,14.4,17.23,37.43,61.7,1.83,7.29
45.6042,-107.1875,13.62,39.78,28.6,23.9,103.69,133.05,26.13,17.88,52.21,67.9,1.54,15.51
45.6042,-106.3542,14.13,21.66,19.89,16.49,111.37,111.25,32.34,30.31,81.5,51.81,2.76,8.72
45.6042,-105.5208,12.94,18.45,16.65,9.88,70.63,93.8,28.4,29.25,53.0,39.45,2.46,2.87
45.6042,-104.6875,10.75,14.53,20.41,3.53,58.72,114.95,27.78,38.98,38.93,38.56,2.9,2.51
45.6042,-103.8542,5.42,12.28,18.68,2.91,61.96,136.48,27.97,52.72,40.43,29.98,1.87,1.6
45.6042,-103.0208,4.71,13.16,24.7,4.91,96.56,133.13,27.67,66.02,65.27,31.2,1.32,2.76
45.6042,-102.1875,5.25,10.32,24.33,10.34,111.81,122.51,33.22,84.99,69.23,28.97,1.95,13.47
45.6042,-101.3542,3.85,11.78,26.39,15.06,88.04,103.07,32.2,132.29,44.85,28.37,1.77,21.39
45.6042,-100.3542,4.03,12.74,28.0,36.35,70.23,157.67,58.7,88.64,77.32,13.52,5.39,24.11
45.6042,-99.5208,7.75,10.53,35.49,39.41,66.84,143.15,58.21,113.22,74.38,16.74,5.47,29.51
45.6042,-98.6875,10.49,14.6,48.87,46.13,55.3,104.62,41.6,129.12,69.21,29.05,7.51,30.23
45.6042,-97.8542,6.5,17.84,39.5,64.41,38.54,88.12,29.88,126.87,53.12,39.98,6.86,37.33
45.6042,-97.0208,6.66,19.64,58.45,59.59,31.7,82.59,36.04,155.21,72.69,72.58,6.07,67.34
45.6042,-96.1875,9.41,16.89,34.68,48.05,21.13,59.26,57.49,122.96,80.06,86.31,6.65,73.62
45.6042,-95.3542,14.89,19.98,30.08,48.71,24.57,63.64,61.55,76.23,55.99,82.72,2.7,78.97
45.6042,-94.5208,43.34,32.04,50.94,91.27,19.6,50.28,57.86,66.21,40.57,88.21,1.22,85.92
45.6042,-93.6875,26.65,47.27,51.67,124.68,19.04,31.04,49.2,86.57,84.2,101.05,2.63,81.57
45.6042,-92.8542,42.07,53.84,64.96,104.45,20.8,48.23,71.37,42.88,109.87,100.27,1.63,67.44
45.6042,-92.0208,45.0,53.79,71.77,112.31,17.24,58.49,52.57,49.12,166.8,94.04,4.75,60.57
45.6042,-91.1875,47.36,51.48,62.67,157.32,22.46,30.66,80.13,69.72,98.93,99.02,6.2,56.63
45.6042,-90.3542,43.94,52.0,54.2,104.74,28.81,45.03,82.23,49.63,67.12,95.39,12.25,21.3
45.6042,-89.5208,47.28,47.82,64.88,122.96,33.6,58.7,79.06,48.45,73.83,105.91,16.3,21.81
